epoch,step,train_loss
1,3649,0.44608932733535767
1,3699,0.4527123272418976
1,3749,0.46760624647140503
1,3799,0.4253534972667694
1,3849,0.4679929316043854
1,3899,0.4118424355983734
1,3949,0.4306206703186035
1,3999,0.37513768672943115
1,4049,0.36764591932296753
1,4099,0.3976227045059204
1,4149,0.42394793033599854
1,4199,0.3898860514163971
1,4249,0.4347003996372223
1,4299,0.40258461236953735
1,4349,0.46309858560562134
1,4399,0.37967583537101746
2,4449,0.40785133838653564
2,4499,0.40403854846954346
2,4549,0.4209427535533905
2,4599,0.4009355902671814
2,4649,0.42655789852142334
2,4699,0.43310868740081787
2,4749,0.43581855297088623
2,4799,0.3877953290939331
2,4849,0.4299311637878418
2,4899,0.3823636770248413
2,4949,0.4251153767108917
2,4999,0.39564409852027893
2,5049,0.35925769805908203
2,5099,0.42332062125205994
2,5149,0.4106389880180359
2,5199,0.43297040462493896
2,5249,0.37318646907806396
2,5299,0.4256422221660614
2,5349,0.3923417329788208
2,5399,0.433498352766037
2,5449,0.4468415379524231
2,5499,0.45239803194999695
2,5549,0.5008664727210999
2,5599,0.4181559979915619
2,5649,0.3718814253807068
2,5699,0.41839462518692017
2,5749,0.40416449308395386
2,5799,0.41648805141448975
2,5849,0.4128405451774597
2,5899,0.375862181186676
2,5949,0.4126891493797302
2,5999,0.4476497173309326
2,6049,0.3780481815338135
2,6099,0.4165802299976349
2,6149,0.4027167558670044
2,6199,0.37111955881118774
2,6249,0.40230363607406616
2,6299,0.4082511067390442
2,6349,0.42993104457855225
2,6399,0.3967401385307312
2,6449,0.4240267276763916
2,6499,0.41770899295806885
2,6549,0.39117079973220825
2,6599,0.3675200641155243
3,6649,0.3484330177307129
3,6699,0.36451244354248047
3,6749,0.3735983967781067
3,6799,0.3685227036476135
3,6849,0.38828784227371216
3,6899,0.37615904211997986
3,6949,0.38670116662979126
3,6999,0.3435913622379303
3,7049,0.3915189802646637
3,7099,0.38280606269836426
3,7149,0.38569360971450806
3,7199,0.38070935010910034
3,7249,0.40345728397369385
3,7299,0.34689223766326904
3,7349,0.35828956961631775
3,7399,0.35736772418022156
3,7449,0.39064788818359375
3,7499,0.3827298581600189
3,7549,0.37757158279418945
3,7599,0.44888728857040405
3,7649,0.3999445140361786
3,7699,0.42668935656547546
3,7749,0.3770809769630432
3,7799,0.38553282618522644
3,7849,0.3354334831237793
3,7899,0.3351632356643677
3,7949,0.37653541564941406
3,7999,0.3814995288848877
3,8049,0.36675065755844116
3,8099,0.3410727083683014
3,8149,0.36543595790863037
3,8199,0.3752431273460388
3,8249,0.3683181405067444
3,8299,0.3245580792427063
3,8349,0.36264002323150635
3,8399,0.35906511545181274
3,8449,0.3923216760158539
3,8499,0.42960357666015625
3,8549,0.358481764793396
3,8599,0.41867417097091675
3,8649,0.34754499793052673
3,8699,0.39016395807266235
3,8749,0.37640464305877686
3,8799,0.4233866333961487
4,8849,0.38592439889907837
4,8899,0.3591591715812683
4,8949,0.38529524207115173
4,8999,0.3289785087108612
4,9049,0.3396514356136322
4,9099,0.404732346534729
4,9149,0.3251524269580841
4,9199,0.28120625019073486
4,9249,0.3687053918838501
4,9299,0.34851664304733276
4,9349,0.3251231908798218
4,9399,0.3996198773384094
4,9449,0.3771195709705353
4,9499,0.3677637577056885
4,9549,0.36496585607528687
4,9599,0.37319809198379517
4,9649,0.3532359302043915
4,9699,0.39754417538642883
4,9749,0.3646075129508972
4,9799,0.342206746339798
4,9849,0.3501957058906555
4,9899,0.40018004179000854
4,9949,0.38060545921325684
4,9999,0.3637320399284363
4,10049,0.3451268672943115
4,10099,0.37498778104782104
4,10149,0.36099493503570557
4,10199,0.33245861530303955
4,10249,0.3922961354255676
4,10299,0.37563928961753845
4,10349,0.33364415168762207
4,10399,0.3396768271923065
4,10449,0.3598923087120056
4,10499,0.3806503713130951
4,10549,0.42938926815986633
4,10599,0.3534221053123474
4,10649,0.3998529314994812
4,10699,0.36603987216949463
4,10749,0.38453975319862366
4,10799,0.3701753616333008
4,10849,0.4175829291343689
4,10899,0.35537946224212646
4,10949,0.3558034300804138
4,10999,0.34441423416137695
